path,original_class,label,class_name,split
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (63).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (30).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (65).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (28).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/28 (19).jpg,VeryMildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/23 (33).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/28 (23).jpg,VeryMildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/27 (50).jpg,VeryMildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/24 (68).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/23 (55).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/25 (66).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/27 (29).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/25 (41).jpg,VeryMildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/28.jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/28 (65).jpg,VeryMildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (31).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/24 (48).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/24 (57).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/24 (56).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/23 (43).jpg,VeryMildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/24 (45).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/22 (5).jpg,VeryMildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/25 (51).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/23 (64).jpg,VeryMildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (4).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (39).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/28 (47).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/22 (9).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (22).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/27 (53).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/24 (22).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/24 (16).jpg,VeryMildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (56).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/22 (66).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/22 (54).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/28 (27).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/28 (35).jpg,VeryMildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/27 (9).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/25 (22).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (44).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (2).jpg,VeryMildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/24 (42).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/28 (43).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/29 (27).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/23 (29).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/29 (33).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/22 (47).jpg,VeryMildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/25 (52).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/24 (17).jpg,VeryMildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/28 (42).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/25 (40).jpg,VeryMildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/28 (15).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/24 (4).jpg,VeryMildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (35).jpg,VeryMildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/23 (25).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/28 (46).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (54).jpg,VeryMildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/22 (37).jpg,VeryMildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/22 (39).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/23 (22).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (52).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/25 (54).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/28 (63).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/22 (6).jpg,VeryMildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/25 (48).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/22 (42).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/29 (16).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/22 (58).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/23 (9).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/29 (10).jpg,VeryMildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/24 (12).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/23 (34).jpg,VeryMildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/29 (29).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/28 (30).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/23 (28).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (15).jpg,VeryMildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/27 (68).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (45).jpg,VeryMildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/23 (69).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/28 (56).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (47).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/28 (2).jpg,VeryMildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/25 (7).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/25 (18).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/24 (54).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/25 (45).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/24 (23).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/23 (61).jpg,VeryMildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/26 (16).jpg,VeryMildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/25 (60).jpg,VeryMildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/VeryMildDemented/VeryMildDemented_3rd_part/23 (37).jpg,VeryMildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/31 (26).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/4 (22).jpg,MildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/6 (10).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/26 (27).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/7 (18).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/32 (16).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/9 (11).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/30 (11).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/32 (10).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/30 (12).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/4 (15).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/32 (25).jpg,MildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/26 (20).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/7 (14).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/3 (5).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/32 (3).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/8 (6).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/8 (19).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/7 (13).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/3 (10).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/4 (21).jpg,MildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/5 (9).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/5 (17).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/8 (28).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/3 (3).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/31 (9).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/6 (16).jpg,MildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/32 (14).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/29 (23).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/30 (18).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/29 (21).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/30 (10).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/26 (21).jpg,MildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/6 (9).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/5 (11).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/8 (3).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/27 (14).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/32 (23).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/27 (19).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/9 (20).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/6 (28).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/4 (26).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/31 (11).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/5 (12).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/31 (20).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/26 (24).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/31 (25).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/30 (27).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/27 (5).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/7 (26).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/28 (3).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/31 (7).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/9 (27).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/28 (20).jpg,MildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/8 (16).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/26 (14).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/5 (15).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/31 (12).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/28 (10).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/27 (8).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/28 (25).jpg,MildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/26 (5).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/6 (6).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/29 (15).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/8 (12).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/7 (20).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/28 (28).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/8 (8).jpg,MildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/32 (15).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/4 (2).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/30 (26).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/26 (8).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/29 (9).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/29 (19).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/3 (22).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/32 (22).jpg,MildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/31 (27).jpg,MildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/32 (9).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/3 (6).jpg,MildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/5 (7).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/7 (21).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/28 (16).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/9 (6).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/9 (10).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/27 (22).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/6 (18).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/32 (12).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/26 (7).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/9 (23).jpg,MildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/9 (26).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/5 (26).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/28 (8).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/28 (11).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/27 (15).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/29 (24).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/5 (10).jpg,MildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/31 (13).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/25.jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/7 (24).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/28 (4).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/7 (7).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/4 (4).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/8 (17).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/30 (2).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/32 (27).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/29 (20).jpg,MildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/29 (11).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/29.jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/29 (17).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/3 (28).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/30 (21).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/30.jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/6 (2).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/27 (17).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/9 (12).jpg,MildDemented,1,MCI,test
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/31 (22).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/4 (27).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/27.jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/5 (14).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/26 (6).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/26 (13).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/4 (8).jpg,MildDemented,1,MCI,val
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/30 (6).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/25 (8).jpg,MildDemented,1,MCI,train
Alzheimer_MRI_4_classes_dataset/MildDemented/MildDemented_2nd_part/28 (14).jpg,MildDemented,1,MCI,test
